G3797,A55_64_SEO_13,Aged_55_64_YEARS_Speaks_English_only_2013,G11B,G11b,2013|AGED 55-64 YEARS
G3798,A55_64_SEO_14,Aged_55_64_YEARS_Speaks_English_only_2014,G11B,G11b,2014|AGED 55-64 YEARS
G3799,A55_64_SEO_15,Aged_55_64_YEARS_Speaks_English_only_2015,G11B,G11b,2015|AGED 55-64 YEARS
G3800,A55_64_SEO_16,Aged_55_64_YEARS_Speaks_English_only_2016,G11B,G11b,2016|AGED 55-64 YEARS
G3801,A55_64_SEO_YNS,Aged_55_64_YEARS_Speaks_English_only_Year_of_arrival_not_stated,G11B,G11b,Year of arrival not stated|AGED 55-64 YEARS
G3802,A55_64_SEO_T,Aged_55_64_YEARS_Speaks_English_only_Total,G11B,G11b,Total|AGED 55-64 YEARS
G3803,A55_64_SOLSE_VWW_B00,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_Before_2000,G11B,G11b,Before 2000|AGED 55-64 YEARS
G3804,A55_64_SOLSE_VWW_00_05,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_2000_2005,G11B,G11b,2000_2005|AGED 55-64 YEARS
G3805,A55_64_SOLSE_VWW_06_10,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_2006_2010,G11B,G11b,2006-2010|AGED 55-64 YEARS
G3806,A55_64_SOLSE_VWW_11,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_2011,G11B,G11b,2011|AGED 55-64 YEARS
G3807,A55_64_SOLSE_VWW_12,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_2012,G11C,G11b,2012|AGED 55-64 YEARS
G3808,A55_64_SOLSE_VWW_13,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_2013,G11C,G11b,2013|AGED 55-64 YEARS
G3809,A55_64_SOLSE_VWW_14,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_2014,G11C,G11b,2014|AGED 55-64 YEARS
G3810,A55_64_SOLSE_VWW_15,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_2015,G11C,G11b,2015|AGED 55-64 YEARS
G3811,A55_64_SOLSE_VWW_16,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_2016,G11C,G11b,2016|AGED 55-64 YEARS
G3812,A55_64_SOLSE_VWW_YNS,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_Year_of_arrival_not_stated,G11C,G11b,Year of arrival not stated|AGED 55-64 YEARS
G3813,A55_64_SOLSE_VWW_T,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_Total,G11C,G11b,Total|AGED 55-64 YEARS
G3814,A55_64_SOLSE_NWNAA_B00,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Not_well_or_not_at_all_Before_2000,G11C,G11b,Before 2000|AGED 55-64 YEARS
G3815,A55_64_SOLSE_NWNAA_00_05,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Not_well_or_not_at_all_2000_2005,G11C,G11b,2000_2005|AGED 55-64 YEARS
G3816,A55_64_SOLSE_NWNAA_06_10,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Not_well_or_not_at_all_2006_2010,G11C,G11b,2006-2010|AGED 55-64 YEARS
G3817,A55_64_SOLSE_NWNAA_11,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Not_well_or_not_at_all_2011,G11C,G11b,2011|AGED 55-64 YEARS
G3818,A55_64_SOLSE_NWNAA_12,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Not_well_or_not_at_all_2012,G11C,G11b,2012|AGED 55-64 YEARS
G3819,A55_64_SOLSE_NWNAA_13,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Not_well_or_not_at_all_2013,G11C,G11b,2013|AGED 55-64 YEARS
G3820,A55_64_SOLSE_NWNAA_14,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Not_well_or_not_at_all_2014,G11C,G11b,2014|AGED 55-64 YEARS
G3821,A55_64_SOLSE_NWNAA_15,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Not_well_or_not_at_all_2015,G11C,G11b,2015|AGED 55-64 YEARS
G3822,A55_64_SOLSE_NWNAA_16,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Not_well_or_not_at_all_2016,G11C,G11b,2016|AGED 55-64 YEARS
G3823,A55_64_SOLSE_NWNAA_YNS,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Not_well_or_not_at_all_Year_of_arrival_not_stated,G11C,G11b,Year of arrival not stated|AGED 55-64 YEARS
G3824,A55_64_SOLSE_NWNAA_T,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Not_well_or_not_at_all_Total,G11C,G11b,Total|AGED 55-64 YEARS
G3825,A55_64_SOLSE_PinE_NS_B00,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Proficiency_in_English_not_stated_Before_2000,G11C,G11b,Before 2000|AGED 55-64 YEARS
G3826,A55_64_SOLSE_PinE_NS_00_05,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Proficiency_in_English_not_stated_2000_2005,G11C,G11b,2000_2005|AGED 55-64 YEARS
G3827,A55_64_SOLSE_PinE_NS_06_10,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Proficiency_in_English_not_stated_2006_2010,G11C,G11b,2006-2010|AGED 55-64 YEARS
G3828,A55_64_SOLSE_PinE_NS_11,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Proficiency_in_English_not_stated_2011,G11C,G11b,2011|AGED 55-64 YEARS
G3829,A55_64_SOLSE_PinE_NS_12,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Proficiency_in_English_not_stated_2012,G11C,G11b,2012|AGED 55-64 YEARS
G3830,A55_64_SOLSE_PinE_NS_13,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Proficiency_in_English_not_stated_2013,G11C,G11b,2013|AGED 55-64 YEARS
G3831,A55_64_SOLSE_PinE_NS_14,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Proficiency_in_English_not_stated_2014,G11C,G11b,2014|AGED 55-64 YEARS
G3832,A55_64_SOLSE_PinE_NS_15,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Proficiency_in_English_not_stated_2015,G11C,G11b,2015|AGED 55-64 YEARS
G3833,A55_64_SOLSE_PinE_NS_16,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Proficiency_in_English_not_stated_2016,G11C,G11b,2016|AGED 55-64 YEARS
G3834,A55_64_SOLSE_PinE_NS_YNS,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Proficiency_in_English_not_stated_Year_of_arrival_not_stated,G11C,G11b,Year of arrival not stated|AGED 55-64 YEARS
G3835,A55_64_SOLSE_PinE_NS_T,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Proficiency_in_English_not_stated_Total,G11C,G11b,Total|AGED 55-64 YEARS
G3836,A55_64_SOLSE_T_B00,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Total_Before_2000,G11C,G11b,Before 2000|AGED 55-64 YEARS
G3837,A55_64_SOLSE_T_00_05,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Total_2000_2005,G11C,G11b,2000_2005|AGED 55-64 YEARS
G3838,A55_64_SOLSE_T_06_10,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Total_2006_2010,G11C,G11b,2006-2010|AGED 55-64 YEARS
G3839,A55_64_SOLSE_T_11,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Total_2011,G11C,G11b,2011|AGED 55-64 YEARS
G3840,A55_64_SOLSE_T_12,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Total_2012,G11C,G11b,2012|AGED 55-64 YEARS
G3841,A55_64_SOLSE_T_13,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Total_2013,G11C,G11b,2013|AGED 55-64 YEARS
G3842,A55_64_SOLSE_T_14,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Total_2014,G11C,G11b,2014|AGED 55-64 YEARS
G3843,A55_64_SOLSE_T_15,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Total_2015,G11C,G11b,2015|AGED 55-64 YEARS
G3844,A55_64_SOLSE_T_16,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Total_2016,G11C,G11b,2016|AGED 55-64 YEARS
G3845,A55_64_SOLSE_T_YNS,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Total_Year_of_arrival_not_stated,G11C,G11b,Year of arrival not stated|AGED 55-64 YEARS
G3846,A55_64_SOLSE_T_T,Aged_55_64_YEARS_Speaks_other_language_and_speaks_English_Total_Total,G11C,G11b,Total|AGED 55-64 YEARS
G3847,A55_64_L_PinE_NS_B00,Aged_55_64_YEARS_Language_and_proficiency_in_English_not_stated_Before_2000,G11C,G11b,Before 2000|AGED 55-64 YEARS
G3848,A55_64_L_PinE_NS_00_05,Aged_55_64_YEARS_Language_and_proficiency_in_English_not_stated_2000_2005,G11C,G11b,2000_2005|AGED 55-64 YEARS
G3849,A55_64_L_PinE_NS_06_10,Aged_55_64_YEARS_Language_and_proficiency_in_English_not_stated_2006_2010,G11C,G11b,2006-2010|AGED 55-64 YEARS
G3850,A55_64_L_PinE_NS_11,Aged_55_64_YEARS_Language_and_proficiency_in_English_not_stated_2011,G11C,G11b,2011|AGED 55-64 YEARS
G3851,A55_64_L_PinE_NS_12,Aged_55_64_YEARS_Language_and_proficiency_in_English_not_stated_2012,G11C,G11b,2012|AGED 55-64 YEARS
G3852,A55_64_L_PinE_NS_13,Aged_55_64_YEARS_Language_and_proficiency_in_English_not_stated_2013,G11C,G11b,2013|AGED 55-64 YEARS
G3853,A55_64_L_PinE_NS_14,Aged_55_64_YEARS_Language_and_proficiency_in_English_not_stated_2014,G11C,G11b,2014|AGED 55-64 YEARS
G3854,A55_64_L_PinE_NS_15,Aged_55_64_YEARS_Language_and_proficiency_in_English_not_stated_2015,G11C,G11b,2015|AGED 55-64 YEARS
G3855,A55_64_L_PinE_NS_16,Aged_55_64_YEARS_Language_and_proficiency_in_English_not_stated_2016,G11C,G11b,2016|AGED 55-64 YEARS
G3856,A55_64_L_PinE_NS_YNS,Aged_55_64_YEARS_Language_and_proficiency_in_English_not_stated_Year_of_arrival_not_stated,G11C,G11b,Year of arrival not stated|AGED 55-64 YEARS
G3857,A55_64_L_PinE_NS_T,Aged_55_64_YEARS_Language_and_proficiency_in_English_not_stated_Total,G11C,G11b,Total|AGED 55-64 YEARS
G3858,A55_64_T_B00,Aged_55_64_YEARS_Total_Before_2000,G11C,G11b,Before 2000|AGED 55-64 YEARS
G3859,A55_64_T_00_05,Aged_55_64_YEARS_Total_2000_2005,G11C,G11b,2000_2005|AGED 55-64 YEARS
G3860,A55_64_T_06_10,Aged_55_64_YEARS_Total_2006_2010,G11C,G11b,2006-2010|AGED 55-64 YEARS
G3861,A55_64_T_11,Aged_55_64_YEARS_Total_2011,G11C,G11b,2011|AGED 55-64 YEARS
G3862,A55_64_T_12,Aged_55_64_YEARS_Total_2012,G11C,G11b,2012|AGED 55-64 YEARS
G3863,A55_64_T_13,Aged_55_64_YEARS_Total_2013,G11C,G11b,2013|AGED 55-64 YEARS
G3864,A55_64_T_14,Aged_55_64_YEARS_Total_2014,G11C,G11b,2014|AGED 55-64 YEARS
G3865,A55_64_T_15,Aged_55_64_YEARS_Total_2015,G11C,G11b,2015|AGED 55-64 YEARS
G3866,A55_64_T_16,Aged_55_64_YEARS_Total_2016,G11C,G11b,2016|AGED 55-64 YEARS
G3867,A55_64_T_YNS,Aged_55_64_YEARS_Total_Year_of_arrival_not_stated,G11C,G11b,Year of arrival not stated|AGED 55-64 YEARS
G3868,A55_64_T_T,Aged_55_64_YEARS_Total_Total,G11C,G11b,Total|AGED 55-64 YEARS
G3869,A65_74_SEO_B00,Aged_65_74_YEARS_Speaks_English_only_Before_2000,G11C,G11b,Before 2000|AGED 65-74 YEARS
G3870,A65_74_SEO_00_05,Aged_65_74_YEARS_Speaks_English_only_2000_2005,G11C,G11b,2000_2005|AGED 65-74 YEARS
G3871,A65_74_SEO_06_10,Aged_65_74_YEARS_Speaks_English_only_2006_2010,G11C,G11b,2006-2010|AGED 65-74 YEARS
G3872,A65_74_SEO_11,Aged_65_74_YEARS_Speaks_English_only_2011,G11C,G11b,2011|AGED 65-74 YEARS
G3873,A65_74_SEO_12,Aged_65_74_YEARS_Speaks_English_only_2012,G11C,G11b,2012|AGED 65-74 YEARS
G3874,A65_74_SEO_13,Aged_65_74_YEARS_Speaks_English_only_2013,G11C,G11b,2013|AGED 65-74 YEARS
G3875,A65_74_SEO_14,Aged_65_74_YEARS_Speaks_English_only_2014,G11C,G11b,2014|AGED 65-74 YEARS
G3876,A65_74_SEO_15,Aged_65_74_YEARS_Speaks_English_only_2015,G11C,G11b,2015|AGED 65-74 YEARS
G3877,A65_74_SEO_16,Aged_65_74_YEARS_Speaks_English_only_2016,G11C,G11b,2016|AGED 65-74 YEARS
G3878,A65_74_SEO_YNS,Aged_65_74_YEARS_Speaks_English_only_Year_of_arrival_not_stated,G11C,G11b,Year of arrival not stated|AGED 65-74 YEARS
G3879,A65_74_SEO_T,Aged_65_74_YEARS_Speaks_English_only_Total,G11C,G11b,Total|AGED 65-74 YEARS
G3880,A65_74_SOLSE_VWW_B00,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_Before_2000,G11C,G11b,Before 2000|AGED 65-74 YEARS
G3881,A65_74_SOLSE_VWW_00_05,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_2000_2005,G11C,G11b,2000_2005|AGED 65-74 YEARS
G3882,A65_74_SOLSE_VWW_06_10,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_2006_2010,G11C,G11b,2006-2010|AGED 65-74 YEARS
G3883,A65_74_SOLSE_VWW_11,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_2011,G11C,G11b,2011|AGED 65-74 YEARS
G3884,A65_74_SOLSE_VWW_12,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_2012,G11C,G11b,2012|AGED 65-74 YEARS
G3885,A65_74_SOLSE_VWW_13,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_2013,G11C,G11b,2013|AGED 65-74 YEARS
G3886,A65_74_SOLSE_VWW_14,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_2014,G11C,G11b,2014|AGED 65-74 YEARS
G3887,A65_74_SOLSE_VWW_15,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_2015,G11C,G11b,2015|AGED 65-74 YEARS
G3888,A65_74_SOLSE_VWW_16,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_2016,G11C,G11b,2016|AGED 65-74 YEARS
G3889,A65_74_SOLSE_VWW_YNS,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_Year_of_arrival_not_stated,G11C,G11b,Year of arrival not stated|AGED 65-74 YEARS
G3890,A65_74_SOLSE_VWW_T,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_Total,G11C,G11b,Total|AGED 65-74 YEARS
G3891,A65_74_SOLSE_NWNAA_B00,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Not_well_or_not_at_all_Before_2000,G11C,G11b,Before 2000|AGED 65-74 YEARS
G3892,A65_74_SOLSE_NWNAA_00_05,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Not_well_or_not_at_all_2000_2005,G11C,G11b,2000_2005|AGED 65-74 YEARS
G3893,A65_74_SOLSE_NWNAA_06_10,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Not_well_or_not_at_all_2006_2010,G11C,G11b,2006-2010|AGED 65-74 YEARS
G3894,A65_74_SOLSE_NWNAA_11,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Not_well_or_not_at_all_2011,G11C,G11b,2011|AGED 65-74 YEARS
G3895,A65_74_SOLSE_NWNAA_12,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Not_well_or_not_at_all_2012,G11C,G11b,2012|AGED 65-74 YEARS
G3896,A65_74_SOLSE_NWNAA_13,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Not_well_or_not_at_all_2013,G11C,G11b,2013|AGED 65-74 YEARS
G3897,A65_74_SOLSE_NWNAA_14,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Not_well_or_not_at_all_2014,G11C,G11b,2014|AGED 65-74 YEARS
G3898,A65_74_SOLSE_NWNAA_15,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Not_well_or_not_at_all_2015,G11C,G11b,2015|AGED 65-74 YEARS
G3899,A65_74_SOLSE_NWNAA_16,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Not_well_or_not_at_all_2016,G11C,G11b,2016|AGED 65-74 YEARS
G3900,A65_74_SOLSE_NWNAA_YNS,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Not_well_or_not_at_all_Year_of_arrival_not_stated,G11C,G11b,Year of arrival not stated|AGED 65-74 YEARS
G3901,A65_74_SOLSE_NWNAA_T,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Not_well_or_not_at_all_Total,G11C,G11b,Total|AGED 65-74 YEARS
G3902,A65_74_SOLSE_PinE_NS_B00,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Proficiency_in_English_not_stated_Before_2000,G11C,G11b,Before 2000|AGED 65-74 YEARS
G3903,A65_74_SOLSE_PinE_NS_00_05,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Proficiency_in_English_not_stated_2000_2005,G11C,G11b,2000_2005|AGED 65-74 YEARS
G3904,A65_74_SOLSE_PinE_NS_06_10,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Proficiency_in_English_not_stated_2006_2010,G11C,G11b,2006-2010|AGED 65-74 YEARS
G3905,A65_74_SOLSE_PinE_NS_11,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Proficiency_in_English_not_stated_2011,G11C,G11b,2011|AGED 65-74 YEARS
G3906,A65_74_SOLSE_PinE_NS_12,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Proficiency_in_English_not_stated_2012,G11C,G11b,2012|AGED 65-74 YEARS
G3907,A65_74_SOLSE_PinE_NS_13,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Proficiency_in_English_not_stated_2013,G11C,G11b,2013|AGED 65-74 YEARS
G3908,A65_74_SOLSE_PinE_NS_14,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Proficiency_in_English_not_stated_2014,G11C,G11b,2014|AGED 65-74 YEARS
G3909,A65_74_SOLSE_PinE_NS_15,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Proficiency_in_English_not_stated_2015,G11C,G11b,2015|AGED 65-74 YEARS
G3910,A65_74_SOLSE_PinE_NS_16,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Proficiency_in_English_not_stated_2016,G11C,G11b,2016|AGED 65-74 YEARS
G3911,A65_74_SOLSE_PinE_NS_YNS,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Proficiency_in_English_not_stated_Year_of_arrival_not_stated,G11C,G11b,Year of arrival not stated|AGED 65-74 YEARS
G3912,A65_74_SOLSE_PinE_NS_T,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Proficiency_in_English_not_stated_Total,G11C,G11b,Total|AGED 65-74 YEARS
G3913,A65_74_SOLSE_T_B00,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Total_Before_2000,G11C,G11b,Before 2000|AGED 65-74 YEARS
G3914,A65_74_SOLSE_T_00_05,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Total_2000_2005,G11C,G11b,2000_2005|AGED 65-74 YEARS
G3915,A65_74_SOLSE_T_06_10,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Total_2006_2010,G11C,G11b,2006-2010|AGED 65-74 YEARS
G3916,A65_74_SOLSE_T_06,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Total_2011,G11C,G11b,2011|AGED 65-74 YEARS
G3917,A65_74_SOLSE_T_12,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Total_2012,G11C,G11b,2012|AGED 65-74 YEARS
G3918,A65_74_SOLSE_T_13,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Total_2013,G11C,G11b,2013|AGED 65-74 YEARS
G3919,A65_74_SOLSE_T_14,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Total_2014,G11C,G11b,2014|AGED 65-74 YEARS
G3920,A65_74_SOLSE_T_15,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Total_2015,G11C,G11b,2015|AGED 65-74 YEARS
G3921,A65_74_SOLSE_T_16,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Total_2016,G11C,G11b,2016|AGED 65-74 YEARS
G3922,A65_74_SOLSE_T_YNS,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Total_Year_of_arrival_not_stated,G11C,G11b,Year of arrival not stated|AGED 65-74 YEARS
G3923,A65_74_SOLSE_T_T,Aged_65_74_YEARS_Speaks_other_language_and_speaks_English_Total_Total,G11C,G11b,Total|AGED 65-74 YEARS
G3924,A65_74_L_PinE_NS_B00,Aged_65_74_YEARS_Language_and_proficiency_in_English_not_stated_Before_2000,G11C,G11b,Before 2000|AGED 65-74 YEARS
G3925,A65_74_L_PinE_NS_00_05,Aged_65_74_YEARS_Language_and_proficiency_in_English_not_stated_2000_2005,G11C,G11b,2000_2005|AGED 65-74 YEARS
G3926,A65_74_L_PinE_NS_06_10,Aged_65_74_YEARS_Language_and_proficiency_in_English_not_stated_2006_2010,G11C,G11b,2006-2010|AGED 65-74 YEARS
G3927,A65_74_L_PinE_NS_11,Aged_65_74_YEARS_Language_and_proficiency_in_English_not_stated_2011,G11C,G11b,2011|AGED 65-74 YEARS
G3928,A65_74_L_PinE_NS_12,Aged_65_74_YEARS_Language_and_proficiency_in_English_not_stated_2012,G11C,G11b,2012|AGED 65-74 YEARS
G3929,A65_74_L_PinE_NS_13,Aged_65_74_YEARS_Language_and_proficiency_in_English_not_stated_2013,G11C,G11b,2013|AGED 65-74 YEARS
G3930,A65_74_L_PinE_NS_14,Aged_65_74_YEARS_Language_and_proficiency_in_English_not_stated_2014,G11C,G11b,2014|AGED 65-74 YEARS
G3931,A65_74_L_PinE_NS_15,Aged_65_74_YEARS_Language_and_proficiency_in_English_not_stated_2015,G11C,G11b,2015|AGED 65-74 YEARS
G3932,A65_74_L_PinE_NS_16,Aged_65_74_YEARS_Language_and_proficiency_in_English_not_stated_2016,G11C,G11b,2016|AGED 65-74 YEARS
G3933,A65_74_L_PinE_NS_YNS,Aged_65_74_YEARS_Language_and_proficiency_in_English_not_stated_Year_of_arrival_not_stated,G11C,G11b,Year of arrival not stated|AGED 65-74 YEARS
G3934,A65_74_L_PinE_NS_T,Aged_65_74_YEARS_Language_and_proficiency_in_English_not_stated_Total,G11C,G11b,Total|AGED 65-74 YEARS
G3935,A65_74_T_B00,Aged_65_74_YEARS_Total_Before_2000,G11C,G11b,Before 2000|AGED 65-74 YEARS
G3936,A65_74_T_00_05,Aged_65_74_YEARS_Total_2000_2005,G11C,G11b,2000_2005|AGED 65-74 YEARS
G3937,A65_74_T_06_10,Aged_65_74_YEARS_Total_2006_2010,G11C,G11b,2006-2010|AGED 65-74 YEARS
G3938,A65_74_T_11,Aged_65_74_YEARS_Total_2011,G11C,G11b,2011|AGED 65-74 YEARS
G3939,A65_74_T_12,Aged_65_74_YEARS_Total_2012,G11C,G11b,2012|AGED 65-74 YEARS
G3940,A65_74_T_13,Aged_65_74_YEARS_Total_2013,G11C,G11b,2013|AGED 65-74 YEARS
G3941,A65_74_T_14,Aged_65_74_YEARS_Total_2014,G11C,G11b,2014|AGED 65-74 YEARS
G3942,A65_74_T_15,Aged_65_74_YEARS_Total_2015,G11C,G11b,2015|AGED 65-74 YEARS
G3943,A65_74_T_16,Aged_65_74_YEARS_Total_2016,G11C,G11b,2016|AGED 65-74 YEARS
G3944,A65_74_T_YNS,Aged_65_74_YEARS_Total_Year_of_arrival_not_stated,G11C,G11b,Year of arrival not stated|AGED 65-74 YEARS
G3945,A65_74_T_T,Aged_65_74_YEARS_Total_Total,G11C,G11b,Total|AGED 65-74 YEARS
G3946,A75_84_SEO_B00,Aged_75_84_YEARS_Speaks_English_only_Before_2000,G11C,G11b,Before 2000|AGED 75-84 YEARS
G3947,A75_84_SEO_00_05,Aged_75_84_YEARS_Speaks_English_only_2000_2005,G11C,G11b,2000_2005|AGED 75-84 YEARS
G3948,A75_84_SEO_06_10,Aged_75_84_YEARS_Speaks_English_only_2006_2010,G11C,G11b,2006-2010|AGED 75-84 YEARS
G3949,A75_84_SEO_11,Aged_75_84_YEARS_Speaks_English_only_2011,G11C,G11b,2011|AGED 75-84 YEARS
G3950,A75_84_SEO_12,Aged_75_84_YEARS_Speaks_English_only_2012,G11C,G11b,2012|AGED 75-84 YEARS
G3951,A75_84_SEO_13,Aged_75_84_YEARS_Speaks_English_only_2013,G11C,G11b,2013|AGED 75-84 YEARS
G3952,A75_84_SEO_14,Aged_75_84_YEARS_Speaks_English_only_2014,G11C,G11b,2014|AGED 75-84 YEARS
G3953,A75_84_SEO_15,Aged_75_84_YEARS_Speaks_English_only_2015,G11C,G11b,2015|AGED 75-84 YEARS
G3954,A75_84_SEO_16,Aged_75_84_YEARS_Speaks_English_only_2016,G11C,G11b,2016|AGED 75-84 YEARS
G3955,A75_84_SEO_YNS,Aged_75_84_YEARS_Speaks_English_only_Year_of_arrival_not_stated,G11C,G11b,Year of arrival not stated|AGED 75-84 YEARS
G3956,A75_84_SEO_T,Aged_75_84_YEARS_Speaks_English_only_Total,G11C,G11b,Total|AGED 75-84 YEARS
G3957,A75_84_SOLSE_VWW_B00,Aged_75_84_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_Before_2000,G11C,G11b,Before 2000|AGED 75-84 YEARS
G3958,A75_84_SOLSE_VWW_00_05,Aged_75_84_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_2000_2005,G11C,G11b,2000_2005|AGED 75-84 YEARS
G3959,A75_84_SOLSE_VWW_06_10,Aged_75_84_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_2006_2010,G11C,G11b,2006-2010|AGED 75-84 YEARS
G3960,A75_84_SOLSE_VWW_11,Aged_75_84_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_2011,G11C,G11b,2011|AGED 75-84 YEARS
G3961,A75_84_SOLSE_VWW_12,Aged_75_84_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_2012,G11C,G11b,2012|AGED 75-84 YEARS
G3962,A75_84_SOLSE_VWW_13,Aged_75_84_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_2013,G11C,G11b,2013|AGED 75-84 YEARS
G3963,A75_84_SOLSE_VWW_14,Aged_75_84_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_2014,G11C,G11b,2014|AGED 75-84 YEARS
G3964,A75_84_SOLSE_VWW_15,Aged_75_84_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_2015,G11C,G11b,2015|AGED 75-84 YEARS
G3965,A75_84_SOLSE_VWW_16,Aged_75_84_YEARS_Speaks_other_language_and_speaks_English_Very_well_or_well_2016,G11C,G11b,2016|AGED 75-84 YEARS
